,intercept,perturbation_Tgfbr2 KO_vs_NT,perturbation_Ifngr1 KO_vs_NT
Copg1,6.433163276905912,0.013705118731415583,-0.01617066567922109
Copg2,6.097996838420532,0.09434187777886466,0.08326685619862682
Coprs,1.9633127867994435,0.05461450880201089,-0.5232537747308225
Cops2,6.593058704036788,0.05223480045938103,-0.005639334858279032
Cops3,6.261599117071595,-0.09651870519423834,-0.17694363810430958
Cops4,6.450620867193546,0.03461420502203965,-0.08496074817009659
Cops5,6.586227919984865,0.029756661030166696,-0.05619323738962052
Cops6,7.233638750694801,0.001027583484392339,-0.11614311102243285
Cops7a,5.898200560995602,-0.091341499191889,-0.06432850851883096
Cops7b,5.132323518154753,-0.010775133077637134,-0.10231625264511808
Cops8,6.056754993247933,-0.052246750366036876,-0.013090426045540879
Cops9,7.796412282498158,0.13101912233251822,0.06392934567153007
Copz1,6.704561610804902,0.07978867908774534,0.023202903472695928
Copz2,-0.29731763764594926,-0.17198177879718682,-0.45305355992795615
Coq10a,4.868871191634449,0.11553451632326887,-0.14840517063579703
Coq10b,5.470232188991322,0.07939515877804705,0.11917219361568887
Coq2,5.306880538062898,-0.3453979018495068,-0.13792480090915535
Coq3,4.83021412969424,-0.020568380959425352,0.0488868490928007
Coq4,3.3278373564026342,-0.555733079809909,-0.38476515077078777
Coq5,5.069690987937523,-0.11399761056023647,-0.014738696847082988
Coq6,4.801071433507984,-0.14739943888872878,-0.19571140749912458
Coq7,4.538407831426576,-0.215046715970182,-0.4081581761980488
Coq8a,4.455604510179197,0.04368499228240751,-0.3054286730340082
Coq8b,4.872482873792657,-0.0070980082095810195,-0.04670038371450253
Coq9,5.274042165825279,0.10554922568833246,0.12389741687431723
Corin,-0.7201478665121281,-0.44536648907471416,0.8302152584192881
Coro1a,10.135934709595128,0.21294922400149616,0.03454740224935061
Coro1b,7.910634779716895,0.25797886380794754,-0.02607809641258293
Coro1c,6.200383793187256,-0.10261936126570873,-0.056132374536202734
Coro2a,7.246658962997926,-0.3099663207272914,0.11567781536377675
Coro2b,3.5336460056846484,0.306922326673158,-0.1440056792059672
Coro6,-1.3237836444537938,0.1721375147775701,0.5734109962192602
Coro7,6.988302451368306,0.1580537064922987,0.05027689674354947
Cort,-0.9178016195239195,-0.24753045180436944,0.6539321684801831
Cotl1,9.090224423519377,0.1876888405106996,0.018593305174286735
Cox10,5.052071186133198,-0.07087911305373933,-0.010336064351254963
Cox11,5.128341049803083,-0.030352216545056508,0.0024954174287435535
Cox14,7.106877912805562,-0.019053708498911158,-0.0476152895722196
Cox15,4.8446614933771714,0.11769300577465609,0.03748095658105226
Cox16,7.128606338516156,0.02128770114653466,0.11744846949146073
Cox17,7.7696475406425884,0.16194536880940028,0.02496995346228905
Cox18,5.47748066627185,0.0030500678892363326,-0.1312159755315387
Cox19,5.73858685283396,0.17496533397421493,-0.07805227081106215
Cox20,7.210733098622069,0.09932772730548425,-0.08107386114569873
Cox4i1,9.101309205502915,0.12640325582233472,-0.010302090780989773
Cox4i2,-1.6926209223766957,0.543707740875356,0.942244242987919
Cox5a,8.330370181482404,0.1273291645388327,-0.11267684219875396
Cox5b,8.598312555211313,0.15446871688212885,-0.06839245402396446
Cox6a1,8.541403106642566,0.11612962099140439,0.0019698983117216306
Cox6a2,-0.4490791656993939,1.1641379149465965,0.19148374447509856
Cox6b1,8.577584454933433,0.14699905449378156,-0.0482773486588773
Cox6b2,2.7524248288413427,-0.5572209732651612,0.37501703156902666
Cox6c,8.814209871582584,0.10648803194954341,0.00048297951466880104
Cox7a1,2.7205833660813274,0.09102182456917592,-0.37931903580078224
Cox7a2,8.223526805305015,0.16529119206328513,-0.1389815302373535
Cox7a2l,8.27155200292266,-0.019068136710042836,0.13393698020432643
Cox7b,8.268073672530143,0.05860111309676943,-0.042170499206531674
Cox7b2,-1.692621860970593,0.03174555560701657,0.942245181576654
Cox7c,8.567066462651013,0.05840912257735672,-0.07900120225708272
Cox8a,9.008314830496353,0.20043376487889022,-0.10617120849348581
Cox8b,-1.0375555873349727,-0.6233198900761894,0.7740499846753361
Cp,0.8579333148534175,-0.18444604737205694,0.22995896869142182
Cpa2,0.10269881349261474,-0.49113785229693413,0.1760856871925485
Cpa3,0.8802908302223722,0.3172595837905811,0.22428193652442416
Cpa4,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cpa5,-2.0259524514425378,0.8611924200421668,1.2755739387404348
Cpa6,-1.3291810513417808,0.5266436905217405,0.5788083940653684
Cpb1,-2.0259524806430163,0.36507434197111505,1.7557644541133879
Cpb2,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cpd,4.705121796276717,-2.137985230011866,0.11655673384543663
Cpe,4.03145584072169,-2.0876183974984115,0.5088203976046277
Cpeb1,1.3181052268031892,-0.23077431991670022,0.31733393498399887
Cpeb2,4.111587215680567,-0.03831875462140286,0.3293499399176289
Cpeb3,1.5007386125529891,0.4405933282501022,0.5695044414315376
Cpeb4,4.493813515082684,0.09991528326957529,0.22879507762475923
Cped1,-0.9603129069174102,-0.20470493393150177,0.20994096704575926
Cphx3,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cplane1,5.346958471015962,0.044723305820261586,0.03988280506845973
Cplane2,2.620234235766353,-0.5831380284870209,0.20696132228846073
Cplx2,-1.692621860970593,0.03174555560701657,0.942245181576654
Cplx4,-2.025952229325138,0.9823478099138485,1.2755737166242567
Cpm,6.37555429320556,0.27237299937435955,0.31092672131295607
Cpn1,-1.3191252250373446,-0.3417498446700375,0.568751962146255
Cpne1,6.426515965055756,0.14705245887459167,0.07367155320601225
Cpne2,3.1732902945838597,0.21313284699401833,0.6408232357915103
Cpne3,5.960634094323528,-0.17597807635106988,0.1410850502992184
Cpne4,-1.2209691609171491,0.06953810793242725,0.47059667016749057
Cpne5,2.210637017135681,-0.2510040746947837,-0.5762250659604838
Cpne7,0.7996246630793531,-1.9651619416869524,0.8364109141726982
Cpne8,1.7115795922775001,0.2343717673913428,-0.15551694653469997
Cpne9,-1.0738791835288652,1.0879161210164907,0.32350744121210445
Cpox,6.037205458565812,-0.39699400640595317,0.17121025641360535
Cpped1,5.0325441853924335,0.16637140021655944,-0.21324665324812547
Cpq,5.183243660074839,-0.3334692551581352,-0.5660611727327132
Cpsf1,5.759661732255603,-0.22715824451758893,0.05314999082485223
Cpsf2,6.419328425143925,-0.027168132803561354,-0.060719024609105283
Cpsf3,6.569421480363024,-0.012567742105931725,0.01604224227123495
Cpsf4,5.5052194327863875,-0.11771363396738266,-0.06020725559345876
Cpsf4l,0.22635623176815473,0.13605575439013706,0.37834994389408827
Cpsf6,6.792139151984888,-0.0001646929315440832,0.07281648295859537
Cpsf7,6.031160799614588,-0.056547824055626035,0.011212268785756232
Cpt1a,5.9038923278641,0.2073777736206584,0.2695710931512237
Cpt1b,2.642666523512029,0.35741835955438334,0.27419628413633956
Cpt1c,0.4480515357446487,-2.108926210259144,0.1761853824431143
Cpt2,4.6037349262966085,0.19445834266173267,0.0290844328172656
Cptp,4.356498220382482,0.08522982148717083,-0.08300277524242465
Cpvl,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cpxm1,0.5790318321635333,-0.19202234219557918,-1.3294025129921547
Cpxm2,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cr1l,7.028238120106383,0.18987555073425832,0.045706466041549584
Cr2,0.4941135313706595,0.4544205902169941,0.5885830064190299
Crabp2,-0.013162996469292183,-1.6477059486085663,-0.7372052856062155
Cracr2a,5.072548274523807,0.24368729993021968,0.15366666412363417
Cracr2b,-1.692620922376695,0.5437077408753554,0.9422442429879185
Cradd,5.90800018656542,0.07091797935128667,0.1720809515801253
Cramp1l,5.35631895216422,0.09834547424119677,0.004071299667346157
Crat,3.451226958686211,0.39654899769995006,-0.3798085481270744
Crb1,-1.692621860970593,0.03174555560701657,0.942245181576654
Crb2,-1.2434696018550337,0.09193290097587199,0.49309708945058306
Crb3,1.7602497325448763,0.3908019616532742,-0.004235355016292506
Crbn,6.560561654131936,0.22294672109556235,-0.10264526392614536
Crcp,6.065981259439952,0.21226464380816557,0.06829206912480622
Creb1,6.536497721959219,0.10961493885443224,0.039371401839016634
Creb3,6.087151090930041,0.14683752766240085,0.08717572582727659
Creb3l1,3.2771349360244675,-0.2050912851808215,0.1248911314995107
Creb3l2,4.103839776368177,0.2081051717363711,-0.0825217081646965
Creb3l4,-1.0531599247843206,-0.05745222938218704,0.7895330548897993
Creb5,-0.8697401983587874,-0.2954250818293528,0.11936852143455522
Crebbp,6.7439618446630245,0.051701370977770354,0.08300906704220139
Crebl2,4.381514133319626,-0.15154561534180255,0.32632288209490484
Crebrf,6.125155538140061,0.12701539832406555,0.12615284926930018
Crebzf,6.299790329550718,-0.039797067587412756,0.00415640373716364
Creg1,5.503641700884903,-0.32768440544910843,0.151132939491634
Creg2,-0.5431099128122249,-0.6222347899230621,-0.2072613631836503
Creld1,3.302866922838462,-0.06726580702282399,-0.32516437720442803
Creld2,5.821966560896905,0.09008966351528601,-0.39970006650445095
Crem,5.776707459469763,0.2985290739588092,-0.27662907249127683
Crhbp,-2.0259524223936864,0.8770373064180526,1.275573909691743
Crim1,5.9545623543305695,0.22015335023826713,-0.05806101552538133
Crip1,9.852364320078163,-0.0455564681953837,0.19056647584039088
Crip2,4.67004874077986,-0.5337283277112518,-0.209245191039447
Cript,6.731109387850097,0.16913826290619677,0.012556963703138002
Crisp2,-1.3565580140770486,-0.30431723816653583,0.6061847670646888
Crispld2,-1.3875602451837434,0.22268141759304444,0.637186715671748
Crk,5.749549026970362,0.01306188647571854,0.11347691291451911
Crkl,5.7859377103448635,0.05166150039849263,-0.04332418079683378
Crlf1,-0.2218729741074065,0.31568712388283704,-0.019160719767484513
Crlf2,7.061782585715973,0.16139602197930045,-0.14845782146098196
Crlf3,7.891698939860282,-0.04819781406624709,0.2107573695637541
Crls1,4.997341221304242,0.018894152328943873,-0.13418145008455556
Crmp1,5.160727097113794,-0.5097875124338969,0.17397179441680022
Crnde,0.7355526052664498,0.7753350587823521,-0.4826987678763569
Crnkl1,6.148455857443624,0.09135203045222623,-0.09886929088617775
Crocc,3.3889739833490378,-0.2395005527785228,-0.05827467342507783
Crot,5.892016929904165,0.4061472084242295,0.1583691932930359
Crp,-1.058995109596424,-0.6018802500437367,0.8294700708218234
Crppa,2.0575388368231713,-0.0806207433101705,-0.38559861536542966
Crtac1,-1.0480467165377054,-0.11731856627977401,1.2335750986651062
Crtam,0.9069697891822015,0.4357786154489537,-1.162732088994681
Crtap,4.963559607968065,-0.37798094893732953,0.0612568871396811
Crtc1,4.38514190959929,-0.19858908955734997,0.011558191748522994
Crtc2,5.834439468230665,-0.016178666485316493,0.04514836245996376
Crtc3,6.613972683110636,0.14263580863828587,0.1562850636642446
Cry1,5.184083671917962,-0.23509708414405817,0.20378021767872628
Cry2,4.049915319002217,-0.0815684257967869,-0.06779909079770803
Cryab,0.2328529069835237,1.0971607632630367,1.0290645887199819
Cryba1,-1.003826252730342,-0.14976684166185525,0.7756041149764714
Cryba4,0.7954333206450174,0.07114049778643503,0.156736717928483
Crybb1,2.2542165019189087,0.29850471618790203,0.15318766004524917
Crybb2,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Crybb3,0.9146426225422697,-0.4098545008367164,0.5259065067317942
Crybg1,6.417587067611436,0.0055217822838884096,0.2932338970821814
Crybg2,4.056856046769679,-0.05044069918690219,-0.15291869145186993
Crybg3,4.696924388474926,-0.24920932268520743,0.22833395365293424
Crygn,2.0427825417830876,0.4843262010943012,-0.6580108558470734
Cryl1,5.258893295937761,-0.308763320332981,-0.0975234981632712
Cryz,2.4260729260981617,-0.07143606769275851,-0.021044074953203942
Cryzl1,5.629387808867191,0.042648727770324094,0.07769515883395609
Cryzl2,2.6553928630819366,-0.8885593768415878,0.5073077796104356
Cs,7.249760119626581,0.11061881802659701,-0.06342479957119881
Csad,4.187324656864628,-0.247604046511519,0.03737200281703682
Csdc2,-1.8592858038044353,1.2857332121789784,1.1089083534127953
Csde1,7.236960661776019,-0.027835061029227382,0.052119472836055974
Cse1l,5.729540821831337,-0.3945526542756328,-0.05347279417201961
Csf1,6.535642329898814,0.8751677454527804,-0.45884829352294987
Csf1r,-0.317419415097627,0.08082250966000001,-0.4329517561043866
Csf2,2.113224615835564,0.7725183377402244,0.25334250804643793
Csf2ra,3.803452834704601,-0.4102909201921067,0.10429500453987231
Csf2rb,-0.526732434268894,1.544252576161866,-0.22363883567176437
Csf2rb2,-1.8592851897297864,1.5190966187549961,1.1089075936925814
Csf3r,-0.9619745405144401,3.1174776344009842,0.21160187965866192
Csgalnact1,-0.12514495324002306,-0.26531377118314275,1.936443746345156
Csgalnact2,4.621213459573268,0.1592106277869513,-0.022720580477598677
Csk,7.718045681322437,0.07274315370039273,0.04999662635218663
Csl,-1.6926207293060431,0.649019391828336,0.9422440499183283
Csmd1,-1.2027019092318445,0.591110542010982,0.936665874328136
Csmd2,-1.6926234141790146,0.8959722748255087,0.9422492467112843
Csmd3,-1.5231402864682038,0.7290518677766894,0.772767154968356
Csn1s1,-1.4135321676638428,-0.24734260271486255,0.6631570232547749
Csn1s2a,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Csn2,0.8626175127664819,-1.385477153597795,-1.0921211752623445
Csnk1a1,7.695905631102161,0.055413565059196666,-0.01974003286534511
Csnk1d,6.661878758994661,0.11003370755747717,-0.05373404221188572
Csnk1e,4.8394548883921225,0.010845867329901756,0.1603640780846774
Csnk1g1,6.192470368918167,0.11054989345710342,0.058790159034791775
Csnk1g2,6.812172166581586,0.10149307916699951,0.036763051507348085
Csnk1g3,5.87116068577452,0.10532977502534707,-0.07458792685203594
Csnk2a1,7.059216016307257,-0.014518922726975626,-0.03305330473628094
Csnk2a2,6.250530608702503,0.07047582856650755,-0.06381504141608545
Csnk2b,8.014968990647152,0.20913963300273053,-0.12228845847210987
Csnka2ip,-1.692621860970593,0.03174555560701657,0.942245181576654
Cspg4,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cspg5,0.1482466774577597,-1.308677808807179,0.043654184682444745
Cspp1,5.555063731648283,-0.08987405975694562,0.03367941680951674
Csprs,3.170201098373995,-0.06894743139433353,-0.30562250838488725
Csrnp1,5.84598503997159,-0.10163747932570945,0.003349622817335975
Csrnp2,2.149540147236745,0.0020116143876612908,0.16558782543449246
Csrnp3,-1.692623340957952,0.9061388453051736,1.471306350116979
Csrp1,6.721867943501917,-0.07642620527406847,-0.2860186038672594
Csrp2,4.819128089028649,-0.3465174243379667,-0.06789357201229686
Cst3,7.195893730677353,0.0246473029060198,0.0956792665870749
Cst6,3.5716540391194957,-0.1057798222117272,-0.9962198616923745
Cst7,7.323888454648579,0.18112395374361082,-0.3545149254826602
Csta1,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Csta2,1.0383641074147225,-2.6992386993920925,-0.5070427520560087
Cstad,2.2789744384032375,-0.014019771141680354,-0.0839601063544824
Cstb,6.979300220364663,0.10236126674916639,0.007476448318392826
Cstf1,5.533488560699121,-0.12725244560291965,-0.10466644463918054
Cstf2,5.932723810047331,-0.15162518339832218,-0.11079627074156824
Cstf2t,5.041561963576426,0.0345867452948907,-0.07394690709663485
Cstf3,6.104505000113747,0.027526358519793695,0.0171050107896672
Ctbp1,7.113457997247321,-0.0389516743615111,0.020816111770598986
Ctbp2,-0.505233820728925,-1.155641326427677,0.24388228348220894
Ctbs,4.273836942317673,0.1006461540137856,0.1341793605077178
Ctc1,4.311830727598739,-0.35160951973518256,-0.45333108947279216
Ctcf,7.367231585354009,-0.03794961491010768,-0.03264392436257465
Ctcflos,-0.913126038260434,-0.2423625167076207,0.16275436589999406
Ctdnep1,6.276490979503554,-0.11017416733324187,-0.2028481957788683
Ctdp1,5.1398963900164905,-0.12607953083245432,0.14982626525683665
Ctdsp1,5.827594562487266,0.11489354307911198,0.08457945040982404
Ctdsp2,5.856612515615985,0.21360433957231276,0.03601239091428328
Ctdspl,3.5204310106216563,-1.3474010450742089,-0.9890691296022007
Ctdspl2,6.101058680418575,-0.1368301780881036,-0.17647592833156975
Ctf1,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Ctf2,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cth,-1.0990135949024675,-0.054574657004304354,0.3486416119543845
Ctif,3.5796192288329527,-0.10909823876604631,0.12954978456212604
Ctla2a,6.525673684708635,0.3094919307667303,0.2339061633847479
Ctla2b,4.702099786498373,0.186626649899578,0.056368969275538014
Ctla4,8.775017610766383,0.09758772126913315,-0.14315801098358255
Ctnna1,5.512405399860127,-0.2000132325978465,-0.04602895583298263
Ctnna2,-1.522921967339012,0.358002543786564,0.7725483093871381
Ctnna3,-0.5744275394668982,-0.5838236865268438,0.3136192167931237
Ctnnal1,1.9304540860040875,-1.1718054076086561,-1.747386595300121
Ctnnb1,6.789101398663567,-0.0247003086860621,0.02098922976562586
Ctnnbip1,3.590029245160402,0.15853324156051074,-0.012037344820818231
Ctnnbl1,6.095277437149675,-0.06526447725718137,0.09871899929929835
Ctnnd1,2.3930716633079476,-0.24399893912850323,0.2716915952499178
Ctnnd2,-0.6997511187794457,-0.4165607861407275,0.4652654746648557
Ctns,3.878999076158799,0.22343736479027798,0.06843829828572297
Ctps,5.217975199558941,-1.3101942981690125,-0.48101264370225105
Ctps2,6.330351917740654,0.048878594196105456,0.03853877214255767
Ctr9,5.8661661427963585,0.07001922842854623,0.12429167340525513
Ctrc,-1.692621860970593,0.03174555560701657,0.942245181576654
Ctrl,0.8588322009137898,0.9951906048621793,0.6889001482527488
Ctsa,7.553147804778331,0.4214763583015378,-0.061510868437935975
Ctsb,7.761572642906075,0.29218212510400304,-0.21958951674412314
Ctsc,6.630273012438523,0.05389809789010249,0.001702262192257699
Ctsd,7.727628363457788,0.6566897169182666,-0.13336572240560784
Ctse,6.554193564596566,0.22247620963882783,0.11421932412693309
Ctsf,2.8571940338506963,-0.26423843055161284,0.6045728089392519
Ctsg,3.0697543597936594,-6.796327178370694,-6.796327178370635
Ctsh,1.0146368353560578,0.15969354274065403,1.4320385871163512
Ctsk,-0.5795288745410805,0.4128479692420745,0.334761267162867
Ctsl,2.8903189276788974,-0.5284446106691226,0.34791953828954914
Ctso,5.90294880446711,0.10342351942649049,-0.01735160513564378
Ctss,7.66995273362864,-0.46066137411628927,-0.04839125007706417
Ctsw,6.800734885368177,-0.5442178755840207,-0.15573636079753767
Ctsz,6.664274390933764,0.05291655965725677,-0.08635870638359915
Cttn,2.7704977413265053,-0.39536610464402755,0.15545508437924702
Cttnbp2,-1.692621860970593,0.03174555560701657,0.942245181576654
Cttnbp2nl,-1.0010170962577742,0.2199087297768299,0.2506452294410938
Ctu1,3.930541943715492,-0.07172901007315592,0.3072016088656044
Ctu2,5.639337217850557,-0.3045886146286293,-0.05404207172408526
Ctxn1,2.086508972459946,-0.8751440841325465,0.020487280427268797
Cubn,1.6186137100937898,-0.12935520057005098,0.5985112414611423
Cuedc1,4.484682810507549,0.09263020196694391,-0.08333795257015868
Cuedc2,5.772836078199925,9.89549492135669e-05,0.04668575807259205
Cul1,6.489952844832579,-0.13644474919167016,-0.05195326705378158
Cul2,5.528286085382418,-0.07673385057083855,-0.11061342776540076
Cul3,6.744884643548823,0.23249838155153332,-0.041260787787771876
Cul4a,5.5612865758383165,0.0033377520401500576,0.06912966807121773
Cul4b,5.798206179327478,0.06446285792823646,0.026376468621675406
Cul5,6.12834431130867,-0.045998229491110765,0.01132650926327727
Cul7,3.2872438974906606,-0.4267949416733772,-0.17074689998763248
Cul9,3.5434391772785294,-0.31619668270568285,-0.10987074968012428
Cuta,7.2866382266103376,0.13468676208022778,0.003252325277493676
Cutal,-1.6926231884599459,0.8871745821017198,1.4717231381699767
Cutc,4.546924993189272,0.10053198890220602,0.06500848744843588
Cux1,5.903900460808044,0.09551994737038863,-0.11444768464332612
Cux2,-1.3154349336850797,-0.3454392971618064,0.5650603288078311
Cwc15,7.628039289687054,0.2470203692539432,0.0731280025260203
Cwc22,5.83042282006196,-0.1007557635011787,-0.02036599114838367
Cwc25,5.486975975862008,0.15915267289077775,0.04473037021971256
Cwc27,5.706515349448317,-0.11902736837001945,0.03094385166833148
Cwf19l1,4.703980190608049,-0.2548179835348246,-0.11844319893319856
Cwf19l2,5.656744922260357,-0.08080154846451527,0.1530146763414041
Cx3cl1,-1.692621860970593,0.03174555560701657,0.942245181576654
Cx3cr1,2.152257516234085,-0.150962185195397,-0.7485698484432654
Cxadr,1.3516163940599346,-0.3241801475318731,0.18096763622118828
Cxcl10,4.676940235700011,-1.0780482242709786,-3.0346869431955144
Cxcl12,-2.0259523821143737,0.3650742434430144,1.809507546617743
Cxcl13,-1.522593194643695,-0.13828217556735967,0.7722174504022778
Cxcl16,-0.16796865527956942,0.2537823085405466,0.43752435532564105
Cxcl17,-1.692621860970593,0.03174555560701657,0.942245181576654
Cxcl2,0.7234431257472969,0.05675339131891975,-1.473811851384301
Cxcl3,-0.22552403791642023,0.6978779050125334,0.6007142035573896
Cxcl5,-0.7202901041404846,-0.43235217154993055,0.49433109448207524
Cxcl9,-0.590975243494613,-0.5743562438961292,-0.15939607935928077
Cxcr1,-1.8592866723851913,0.7103725236465191,1.108909076339831
Cxcr2,-0.9914644333235806,2.397652415142273,0.7276727112909259
Cxcr3,7.905552447392532,0.7086215757662274,-0.884383333747695
Cxcr4,6.028356162164621,-0.4890358525596894,0.027041591621837203
Cxcr5,5.220983650868,0.33071767137065855,-1.1172223383209987
Cxcr6,5.504133704543654,0.6558230848669548,0.29815579101381606
Cxxc1,6.148651080874816,-0.010653995468515302,0.0483520163251204
Cxxc5,1.954568151224458,-0.23736810686665608,-0.7552566638977077
Cyb561,2.7668674781062785,-0.15221023621483795,-0.02540253685609
Cyb561a3,5.271243588124292,0.41151124106202913,0.049691414198081166
Cyb561d1,4.459183118427341,0.0942979617666873,-0.10555688365088432
Cyb561d2,6.11261776269497,0.15504335672998534,-0.03178163577267129
Cyb5a,8.123351118181764,0.0350780668814542,0.05164064461638242
Cyb5b,6.5338342554813815,0.07366061990168622,-0.09736159175280132
Cyb5d1,4.31817709921492,-0.03154196204354033,-0.08791741575272637
Cyb5d2,3.7679085672306276,0.3293007602484289,0.08200776534910917
Cyb5r1,4.996230338247845,-0.3598164965782795,-0.10364810683881194
Cyb5r3,6.045270467009248,0.035309757812621134,-0.025311261760727958
Cyb5r4,6.165220847819006,0.2656181905349738,0.05774960451480404
Cyb5rl,2.966636142069237,-0.41957406767532035,0.3396740985840448
Cyba,9.228469093290807,0.1642367945551562,-0.08391529410110654
Cybb,4.9147851029412015,0.2312414456485562,-1.0883865349893536
Cybc1,6.2749622723513525,0.20154536741992454,0.04580638550255754
Cybrd1,-0.43097534383811625,-0.3490477921280935,0.6176407986062061
Cyc1,7.202610836637195,-0.0813856249983823,-0.07246256670836412
Cycs,7.76105684547068,-0.02037713544756523,-0.2959317725147933
Cyfip1,6.305046822085804,6.936280203408197e-05,-0.15595323397010247
Cyfip2,7.481648306257667,0.06868438253337504,0.10566558635752421
Cygb,-1.5158653031693015,-0.1450100300385541,0.7654895959310835
Cyhr1,6.147792531086141,0.15076300244984994,0.04434270447631676
Cyld,7.091921127217505,0.15924836774263743,-0.06155958220126025
Cym,-1.6926246332590036,0.539665495186475,1.8745607362519165
Cyp11a1,1.4066624900974078,3.282951257695895,-4.392749167123871
Cyp17a1,-2.0259524806430163,0.36507434197111505,1.7557644541133879
Cyp1a1,-1.8592856295016005,0.19840840749233885,2.189719829797824
Cyp20a1,5.278742556773604,-0.12230766128044704,0.01784028409668283
Cyp26a1,-2.0259518010887017,1.215932177297412,1.2755732883901754
Cyp26b1,-0.39814342745595793,-0.7558880505787858,0.5813546166196587
Cyp26c1,-1.692621860970593,0.03174555560701657,0.942245181576654
Cyp27a1,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyp27b1,-1.692621860970593,0.03174555560701657,0.942245181576654
Cyp2b13,-0.8337527642819569,-0.3237922863653525,1.1233806020410655
Cyp2c23,-2.02595144352042,0.8770364593781058,1.809506608030492
Cyp2c29,-1.8592867014340304,0.6945276441186226,1.1089091053885105
Cyp2c38,-1.5288423493096075,-0.1320330552716086,0.7784665706980289
Cyp2c40,2.198317813933397,-0.2693072915356274,-0.0006691166821621558
Cyp2c50,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyp2c55,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyp2c66,-1.692621860970593,0.03174555560701657,0.942245181576654
Cyp2c67,3.301210383956037,0.014116191926897276,0.23834099752402668
Cyp2c69,3.0829199297141807,-0.09056719125089377,-0.2890964991860978
Cyp2d22,2.6057492679443497,-0.5296085273914344,0.727274168634286
Cyp2d26,-0.6942594612291179,0.47702641063358786,-0.05611199117444785
Cyp2e1,-1.692621860970593,0.03174555560701657,0.942245181576654
Cyp2j11,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyp2r1,1.3859448453618473,-0.11358479680748013,0.4926591326346307
Cyp2s1,4.545074245115222,0.09845257760787283,0.21455887954288397
Cyp2t4,-1.225997039822631,0.0746127259067829,0.4756245269957986
Cyp2u1,1.1511157460898422,-0.5761908612354641,0.6808801179495226
Cyp39a1,1.6689383940098323,-0.5306221157888702,-0.1497504488573008
Cyp3a13,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyp46a1,-2.025951765199699,1.235508068413948,1.2755732525013705
Cyp4a10,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyp4a32,-1.235021483799834,0.43877956658291656,2.4296837472611545
Cyp4b1,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyp4f13,4.5513369231924425,-0.31481379277712485,0.34414996098069245
Cyp4f16,3.357043278830608,-0.776959625068632,0.2509673049168953
Cyp4f17,4.0455941336127195,-0.02041946948577227,0.015883607794562306
Cyp4f18,-0.2491862854217846,1.2738517720270712,1.3536070919584908
Cyp4f39,1.939262088371256,0.35206003896331645,-0.5287428135038524
Cyp4v3,4.952594688166271,-0.17071369668451022,-0.025731753261686113
Cyp4x1,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyp51,6.0903234495755285,0.13240679804398364,-0.0695877647024095
Cyp7b1,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cyren,4.78897278051279,0.25136859443449805,0.09091107304190525
Cys1,-1.8592876109789953,0.19841038895883542,1.1089100149284727
Cysltr1,4.286462007879686,-0.20359337225620946,0.9896605545551518
Cysltr2,5.137774379952063,0.43893192803645487,-0.3863394532444116
Cysrt1,-0.48270280560204687,-1.1781720833906542,0.24974239519812613
Cystm1,2.3522908272555827,-0.3681396769416955,0.1407465374138304
Cyth1,7.380449923253219,-0.13488063074932408,0.15830557042582866
Cyth2,5.848604989954233,0.15800486869430158,0.09219819786123197
Cyth3,5.495504240808667,-0.3316473612153128,-0.008047004852557884
Cyth4,7.323930476086698,0.12733423982712955,0.08435943738088438
Cytip,8.634680408916443,-0.02961873078925842,0.1984489492745626
Cyyr1,-1.5385435183145293,0.3737862683745165,0.7881676863468142
Czib,5.629798832955968,-0.2537479963267248,0.010276874976919434
D030024E09Rik,0.2788485222141633,0.09070476013700463,0.3244388931903107
D030028A08Rik,3.9377400045662836,-0.8548572484029917,0.022763243490129852
D030034A15Rik,0.2054824667331782,-0.08510425646204181,0.7368954075543916
D030040B21Rik,-1.8592876109789953,0.19841038895883542,1.1089100149284727
D030045P18Rik,-1.8592876109789953,0.19841038895883542,1.1089100149284727
D030047H15Rik,0.238935529478208,0.704633842962442,-0.4878209759433023
D030051J21Rik,-0.36367121614395026,-1.297203895145607,0.5529499409657047
D030055H07Rik,0.8698696468904962,0.2532598173964334,0.5444343985579181
